DeliveryID;SubscriptionID;DeliveryType;DeliveryClass;DeliveryContext;StartDate;EndDate
989351;555615;MD;NOR;;01/07/2008;29/09/2008
989606;555829;MD;NOR;;01/07/2008;29/09/2008
989622;555845;MD;NOR;ACH;01/07/2008;29/09/2008
989644;555866;MD;NOR;ACH;01/07/2008;29/09/2008
989856;556036;MD;NOR;;01/07/2008;29/09/2008
989921;556088;MD;NOR;;30/09/2008;30/03/2009
990325;556405;MD;NOR;;23/07/2008;20/10/2008
990334;556415;MD;NOR;;30/09/2008;30/03/2009
990417;556480;MD;NOR;;01/07/2008;29/09/2008
990521;556562;MD;NOR;;01/07/2008;29/09/2008
990555;556594;MD;NOR;;30/09/2008;30/03/2009
990708;556715;MD;NOR;;01/07/2008;29/09/2008
990975;556924;MD;NOR;;01/07/2008;29/09/2008
991211;557121;MD;NOR;;01/07/2008;29/09/2008
991306;557191;MD;NOR;;02/07/2008;30/09/2008
991360;55724;MD;NOR;;06/12/2007;05/03/2008
991371;55725;MD;NOR;;06/09/2007;05/12/2007
991388;55726;MD;NOR;;07/07/2007;05/09/2007
991402;557272;MD;NOR;;20/07/2008;30/09/2008
991403;557272;DR;NOR;VAC;14/07/2008;19/07/2008
991404;557272;MD;NOR;;01/07/2008;13/07/2008
991552;557389;MD;NOR;;01/07/2008;29/09/2008
991767;557559;MD;NOR;;01/07/2008;29/09/2008
991798;557580;MD;NOR;;01/07/2008;29/09/2008
991874;557644;MD;NOR;;01/07/2008;29/09/2008
992142;557830;MD;NOR;;01/07/2008;29/09/2008
992162;557848;MD;NOR;;01/07/2008;29/09/2008
992230;557905;MD;NOR;;01/07/2008;29/09/2008
992374;558005;MD;NOR;PCH;01/07/2008;29/09/2008
992407;558026;MD;NOR;PCH;15/07/2008;14/10/2008
992416;558033;MD;NOR;PCH;01/07/2008;29/09/2008
992677;558212;MD;NOR;;01/07/2008;29/09/2008
992680;558215;MD;NOR;;01/07/2008;29/09/2008
992739;558262;MD;NOR;;01/07/2008;29/09/2008
993117;558541;MD;NOR;;30/09/2008;30/03/2009
993158;558575;MD;NOR;;12/07/2008;23/09/2008
993159;558575;MD;NOR;;09/10/2008;25/10/2008
993160;558575;DI;;VAC;24/09/2008;08/10/2008
993688;558921;MD;NOR;;03/10/2008;03/04/2009
993713;558934;MD;NOR;;04/07/2008;02/10/2008
993784;558990;MD;NOR;;05/07/2008;03/10/2008
993970;559123;MD;NOR;;04/07/2008;02/10/2008
994516;559479;MD;NOR;;19/03/2008;02/04/2008
994518;559480;MD;ABN;REN;09/04/2008;09/04/2008
994519;559480;MD;NOR;REN;10/04/2008;24/06/2008
995058;559874;MD;ABN;ACH;30/07/2008;31/07/2008
995059;559874;MD;NOR;ACH;17/07/2008;29/07/2008
995060;559874;MD;NOR;ACH;01/08/2008;15/10/2008
995073;559882;MD;NOR;;05/07/2008;03/10/2008
995094;559898;MD;NOR;PCH;05/07/2008;03/10/2008
995112;559909;MD;NOR;;05/07/2008;03/10/2008
995530;560187;MD;NOR;;19/03/2008;02/04/2008
995531;560188;MD;ABN;REN;09/04/2008;09/04/2008
995532;560188;MD;NOR;REN;10/04/2008;24/06/2008
996248;560682;MD;NOR;;06/07/2008;04/10/2008
996283;560710;MD;NOR;PCH;06/07/2008;04/10/2008
996578;560948;MD;NOR;;19/03/2008;02/04/2008
996690;561014;MD;NOR;;11/03/2008;09/05/2008
996987;561253;MD;NOR;REN;10/09/2008;10/03/2009
997061;561314;MD;NOR;;19/03/2008;02/04/2008
997191;561433;MD;NOR;REN;27/05/2008;24/11/2008
997459;561599;MD;NOR;;11/07/2008;23/07/2008
997673;561749;MD;NOR;ACH;10/07/2008;22/07/2008
997788;561841;MD;NOR;;10/07/2008;08/10/2008
997959;561964;MD;NOR;;19/03/2008;02/04/2008
999433;563027;MD;NOR;REN;30/05/2008;28/08/2008
1000011;563404;MD;NOR;;19/03/2008;02/04/2008
1001007;564086;MD;NOR;ACH;06/06/2008;17/06/2008
1001008;564086;MD;ABN;ACH;18/06/2008;19/06/2008
1001009;564086;MD;NOR;ACH;20/06/2008;06/06/2009
1001417;564294;MD;NOR;REN;14/09/2008;25/09/2008
1001751;564542;MD;NOR;;19/03/2008;02/04/2008
1001874;564629;MD;NOR;;29/04/2008;29/05/2008
1001883;564634;MD;NOR;;13/07/2008;11/10/2008
1001888;564639;MD;NOR;;13/07/2008;11/10/2008
1002025;564757;MD;NOR;;13/07/2008;24/07/2008
1002135;564851;MD;NOR;;29/04/2008;29/05/2008
1002243;564945;MD;NOR;;29/04/2008;29/05/2008
1002446;565119;MD;NOR;;29/04/2008;29/05/2008
1002482;56515;MD;NOR;;01/01/2008;01/04/2008
1002484;565151;MD;NOR;;29/04/2008;29/05/2008
1002494;565159;MD;NOR;;29/04/2008;29/05/2008
1002495;56516;MD;NOR;;30/09/2007;31/12/2007
1002506;56517;MD;NOR;;02/07/2007;29/09/2007
1002517;56518;MD;NOR;;02/04/2007;30/06/2007
1002528;56519;MD;NOR;;02/01/2007;31/03/2007
1002785;565415;MD;NOR;;29/04/2008;29/05/2008
1002807;565433;MD;NOR;;29/04/2008;29/05/2008
1002852;565474;MD;NOR;;03/05/2008;02/06/2008
1003163;565726;MD;NOR;;29/04/2008;29/05/2008
1003194;565754;MD;NOR;;29/04/2008;29/05/2008
1003298;565846;MD;NOR;;29/04/2008;29/05/2008
1003556;566075;MD;NOR;;29/04/2008;29/05/2008
1003688;566180;MD;NOR;;29/04/2008;29/05/2008
1004026;566471;MD;NOR;;29/04/2008;29/05/2008
1004045;566486;MD;NOR;;04/05/2008;03/06/2008
1004074;566512;MD;NOR;;29/04/2008;29/05/2008
1004165;566589;MD;NOR;;29/04/2008;29/05/2008
1004581;566951;MD;NOR;;30/04/2008;30/05/2008
1004630;566996;MD;NOR;;29/04/2008;29/05/2008
1004696;567046;MD;NOR;;19/03/2008;02/04/2008
1004697;567047;MD;NOR;;03/04/2008;18/06/2008
1004709;567055;MD;NOR;;19/03/2008;02/04/2008
1004710;567056;MD;NOR;;03/04/2008;18/06/2008
1004773;567111;MD;NOR;;19/03/2008;02/04/2008
1004774;567112;MD;ABN;REN;03/04/2008;03/04/2008
1004775;567112;MD;NOR;REN;04/04/2008;18/06/2008
1004788;567124;MD;NOR;PCH;01/07/2008;23/10/2008
1004789;567124;MD;NOR;;11/04/2008;30/06/2008
1006267;568239;MD;NOR;;01/07/2008;29/09/2008
1006364;568323;MD;NOR;;01/07/2008;29/09/2008
1006398;568350;MD;NOR;;01/07/2008;29/09/2008
1006415;568366;MD;NOR;;01/07/2008;29/09/2008
1006590;568504;MD;NOR;;01/07/2008;29/09/2008
1006724;568598;MD;NOR;;01/07/2008;29/09/2008
1006884;568721;MD;NOR;;01/07/2008;29/09/2008
1006966;568788;MD;NOR;;01/07/2008;29/09/2008
1007190;568946;MD;NOR;;01/07/2008;29/09/2008
1007360;569078;MD;NOR;PCH;15/07/2008;13/10/2008
1007541;569182;MD;ABN;;19/03/2008;19/03/2008
1007542;569182;MD;NOR;;20/03/2008;18/06/2008
1007543;569183;MD;NOR;;19/06/2008;19/06/2009
1007617;569212;MD;NOR;;09/04/2008;08/05/2009
1008248;569631;MD;NOR;;18/07/2008;20/07/2008
1008249;569631;MD;NOR;;24/08/2008;12/10/2008
1008250;569631;MD;NOR;;19/10/2008;27/11/2008
1008251;569631;DI;;VAC;21/07/2008;23/08/2008
1008252;569631;DI;;OTH;13/10/2008;18/10/2008
1008264;569642;MD;NOR;;18/07/2008;16/10/2008
1008841;569931;MD;ABN;;20/03/2008;20/03/2008
1008842;569931;MD;NOR;;21/03/2008;19/06/2008
1009382;570340;MD;NOR;;19/07/2008;17/10/2008
1009437;570378;MD;ABN;;21/03/2008;21/03/2008
1009438;570378;MD;NOR;;22/03/2008;20/06/2008
1009439;570379;MD;NOR;;21/06/2008;19/09/2008
1009669;570498;MD;NOR;;31/03/2008;12/04/2008
1009894;570647;MD;NOR;;01/04/2008;30/03/2009
1010170;570824;MD;ABN;;21/03/2008;21/03/2008
1010171;570824;MD;NOR;;22/03/2008;21/05/2008
1010172;570825;MD;NOR;;22/05/2008;20/05/2009
1010270;570903;MD;NOR;;31/03/2008;12/04/2008
1010271;570904;MD;ABN;REN;15/04/2008;15/04/2008
1010272;570904;MD;ABN;REN;13/04/2008;14/04/2008
1010273;570904;MD;NOR;REN;16/04/2008;28/06/2008
1010395;571007;MD;NOR;PCH;20/07/2008;18/10/2008
1010704;571206;MD;ABN;;22/03/2008;24/03/2008
1010705;571206;MD;NOR;;25/03/2008;21/06/2008
1010706;571207;MD;ABN;REN;22/06/2008;23/06/2008
1010707;571207;MD;NOR;REN;25/06/2008;20/12/2008
1010708;571207;MD;ABN;REN;24/06/2008;24/06/2008
1011082;571474;MD;NOR;;25/07/2008;22/10/2008
1011246;571593;MD;NOR;;25/07/2008;19/09/2008
1011247;571593;MD;NOR;;28/09/2008;31/10/2008
1011248;571593;DI;;OTH;20/09/2008;27/09/2008
1011470;571743;MD;NOR;;25/07/2008;21/10/2008
1011471;571743;DR;NOR;;22/10/2008;22/10/2008
1011965;572117;MD;NOR;PCH;27/07/2008;24/10/2008
1012026;572149;MD;NOR;;01/10/2008;31/03/2009
1012227;572275;MD;NOR;;31/03/2008;12/04/2008
1012589;572507;MD;ABN;REN;12/04/2008;14/04/2008
1012590;572507;MD;NOR;REN;01/04/2008;11/04/2008
1012591;572507;MD;NOR;REN;15/04/2008;30/06/2008
1012592;572508;MD;NOR;REN;01/07/2008;29/09/2008
1012768;572588;MD;NOR;;19/04/2008;17/10/2008
1012769;572589;MD;NOR;;18/10/2008;18/04/2009
1013692;573064;MD;NOR;;19/06/2008;17/12/2008
1013703;573069;MD;NOR;;19/06/2008;20/06/2009
1013909;573193;MD;NOR;;02/08/2008;30/10/2008
1013918;573202;MD;NOR;;30/07/2008;27/10/2008
1014163;573394;MD;NOR;;01/08/2008;29/10/2008
1014462;573612;MD;NOR;;30/10/2008;30/04/2009
1014556;573682;MD;NOR;PCH;01/08/2008;29/10/2008
1015176;574034;MD;NOR;REN;19/06/2008;17/12/2008
1015459;574143;MD;NOR;REN;04/07/2008;15/07/2008
1015592;574221;MD;NOR;;02/08/2008;30/10/2008
1015668;574270;MD;NOR;;02/08/2008;30/10/2008
1016189;574533;MD;NOR;;01/11/2008;04/05/2009
1016564;574752;MD;ABN;;08/04/2008;08/04/2008
1016565;574752;MD;NOR;;09/04/2008;06/06/2008
1016939;574998;MD;NOR;;06/08/2008;04/11/2008
1017026;575071;MD;NOR;PCH;06/11/2008;07/05/2009
1017229;575224;MD;NOR;;10/04/2008;09/07/2008
1017230;575225;MD;NOR;;10/07/2008;08/10/2008
1017558;575388;MD;NOR;REN;25/06/2008;10/07/2008
1017559;575388;MD;NOR;REN;01/08/2008;13/10/2008
1017560;575388;DI;;VAC;11/07/2008;31/07/2008
1017656;575438;MD;NOR;REN;26/06/2008;21/09/2008
1017657;575438;MD;NOR;REN;28/09/2008;06/07/2009
1017658;575438;MD;ABN;REN;25/06/2008;25/06/2008
1017659;575438;DI;;OTH;22/09/2008;27/09/2008
1017854;575579;MD;NOR;;26/07/2008;23/10/2008
1018356;575876;MD;NOR;;09/11/2008;12/05/2009
1018546;576004;MD;NOR;PCH;09/08/2008;07/11/2008
1018640;576065;MD;NOR;;26/08/2008;24/11/2008
1019639;576666;MD;NOR;;13/08/2008;12/11/2008
1019849;576838;MD;NOR;;30/05/2008;27/06/2008
1019863;576847;MD;NOR;;30/05/2008;27/06/2008
1019972;576945;MD;NOR;;30/05/2008;27/06/2008
1020287;577205;MD;NOR;;30/05/2008;27/06/2008
1020290;577208;MD;NOR;;30/05/2008;27/06/2008
1020588;577459;MD;NOR;;30/05/2008;27/06/2008
1020870;577680;MD;NOR;;30/05/2008;27/06/2008
1020880;577689;MD;NOR;;30/05/2008;27/06/2008
1020926;577723;MD;NOR;;12/08/2008;10/11/2008
1020991;577778;MD;NOR;;30/05/2008;17/06/2008
1020992;577778;MD;NOR;;22/06/2008;02/07/2008
1020993;577778;DI;;OTH;18/06/2008;21/06/2008
1021009;577792;MD;NOR;;30/05/2008;15/06/2008
1021010;577792;MD;NOR;;22/06/2008;04/07/2008
1021011;577792;DI;;VAC;16/06/2008;21/06/2008
1021044;577822;MD;NOR;;30/05/2008;27/06/2008
1021251;578006;MD;NOR;;30/05/2008;27/06/2008
1021378;578118;MD;NOR;ACH;01/08/2008;29/10/2008
1021538;578253;MD;NOR;;30/05/2008;27/06/2008
1021805;578461;MD;NOR;;30/05/2008;27/06/2008
1021934;578560;MD;NOR;;30/05/2008;28/06/2008
1021973;578593;MD;NOR;PCH;01/07/2008;04/07/2008
1021974;578593;MD;NOR;;30/05/2008;30/05/2008
1021975;578593;MD;NOR;;07/06/2008;30/06/2008
1021976;578593;DI;;VAC;31/05/2008;06/06/2008
1022643;579131;MD;NOR;;30/05/2008;27/06/2008
1022660;579147;MD;NOR;;31/05/2008;05/07/2008
1022949;579336;MD;NOR;;14/08/2008;13/11/2008
1023052;579410;MD;ABN;REN;16/04/2008;16/04/2008
1023053;579410;MD;NOR;REN;18/04/2008;26/04/2008
1023054;579410;MD;ABN;REN;17/04/2008;17/04/2008
1023055;579410;MD;NOR;REN;29/04/2008;15/04/2009
1023056;579410;MD;ABN;REN;27/04/2008;28/04/2008
1023372;579555;MD;NOR;;15/11/2008;16/05/2009
1023497;579649;MD;NOR;PCH;17/08/2008;28/08/2008
1023498;579649;MD;NOR;PCH;02/09/2008;19/11/2008
1023499;579649;DI;;NPA;29/08/2008;29/08/2008
1023500;579649;MD;ABN;PCH;30/08/2008;01/09/2008
1024007;579999;MD;NOR;;21/04/2008;05/05/2008
1024374;580292;MD;NOR;;21/04/2008;05/05/2008
1024596;580457;MD;NOR;;21/04/2008;05/05/2008
1025670;581280;MD;NOR;;21/04/2008;05/05/2008
1026537;581953;MD;NOR;;21/04/2008;05/05/2008
1026735;582098;MD;NOR;;21/04/2008;05/05/2008
1027330;582573;MD;NOR;;21/04/2008;05/05/2008
1027331;582574;MD;ABN;ACH;10/11/2008;10/11/2008
1027790;582946;MD;NOR;;21/04/2008;05/05/2008
1027791;582947;MD;NOR;PCH;01/07/2008;19/07/2008
1027792;582947;MD;ABN;REN;06/05/2008;06/05/2008
1027793;582947;MD;ABN;REN;07/05/2008;07/05/2008
1027794;582947;MD;NOR;REN;08/05/2008;30/06/2008
1027893;583021;MD;NOR;;17/08/2008;15/11/2008
1028034;583126;MD;NOR;PCH;01/07/2008;02/07/2008
1028035;583126;MD;NOR;;04/06/2008;30/06/2008
1028076;583147;MD;NOR;;22/04/2008;18/06/2008
1028077;583147;MD;ABN;;19/04/2008;21/04/2008
1029119;583830;MD;NOR;PCH;01/07/2008;01/07/2008
1029120;583830;MD;NOR;;03/06/2008;30/06/2008
1029172;583869;MD;NOR;PCH;21/08/2008;17/09/2008
1029173;583869;MD;NOR;PCH;26/09/2008;29/11/2008
1029174;583869;DI;;VAC;18/09/2008;25/09/2008
1030027;584401;MD;NOR;PCH;22/08/2008;20/11/2008
1030500;584778;MD;NOR;;23/08/2008;21/11/2008
1030722;584886;MD;NOR;;26/04/2008;01/05/2008
1030723;584886;MD;ABN;;25/04/2008;25/04/2008
1030724;584886;MD;NOR;ACH;02/05/2008;25/04/2009
1030874;584963;MD;NOR;;28/04/2008;13/05/2008
1030875;584964;MD;NOR;;14/05/2008;28/07/2008
1030933;585011;MD;NOR;;28/04/2008;08/05/2008
1030934;585011;MD;NOR;ACH;09/05/2008;13/05/2008
1030935;585012;MD;NOR;ACH;14/05/2008;28/07/2008
1031139;585179;MD;NOR;;23/11/2008;25/05/2009
1031213;585223;MD;NOR;PCH;24/08/2008;22/11/2008
1031306;585287;MD;NOR;;23/11/2008;25/05/2009
1031385;585328;MD;NOR;;29/04/2008;26/06/2008
1031386;585328;MD;ABN;;26/04/2008;28/04/2008
1031387;585329;MD;ABN;REN;27/06/2008;27/06/2008
1031388;585329;MD;ABN;REN;11/07/2008;11/07/2008
1031389;585329;DI;;NPA;09/07/2008;09/07/2008
1031390;585329;MD;NOR;ACH;12/07/2008;29/06/2009
1031391;585329;MD;NOR;REN;28/06/2008;08/07/2008
1031392;585329;MD;ABN;REN;10/07/2008;10/07/2008
1032308;586045;MD;NOR;;13/05/2008;26/05/2008
1032541;586232;MD;NOR;;13/05/2008;26/05/2008
1032967;586557;MD;NOR;;13/05/2008;26/05/2008
1033783;587184;MD;NOR;;13/05/2008;26/05/2008
1033784;587185;MD;NOR;REN;27/05/2008;09/08/2008
1034311;587599;MD;NOR;;27/08/2008;25/11/2008
1034607;587796;MD;NOR;PCH;27/08/2008;25/11/2008
1034931;587996;MD;NOR;REN;30/04/2008;13/05/2008
1034932;587996;MD;NOR;REN;16/05/2008;26/08/2008
1034933;587996;MD;NOR;REN;06/09/2008;19/11/2008
1034934;587996;MD;ABN;REN;14/05/2008;15/05/2008
1034935;587996;DI;;VAC;27/08/2008;05/09/2008
1034936;587997;MD;NOR;REN;20/11/2008;22/05/2009
1034958;588012;MD;NOR;REN;29/08/2008;09/09/2008
1035371;588252;MD;NOR;PCH;01/07/2008;31/07/2008
1035372;588252;MD;NOR;;02/05/2008;30/06/2008
1035407;588275;MD;NOR;;30/08/2008;28/11/2008
1036019;588710;MD;NOR;;20/09/2008;19/12/2008
1036081;588751;MD;NOR;;31/08/2008;29/11/2008
1036159;588823;MD;NOR;PCH;31/08/2008;29/11/2008
1036215;588859;MD;NOR;PCH;31/08/2008;29/11/2008
1036344;588955;MD;NOR;;31/08/2008;29/11/2008
1036348;588959;MD;NOR;ACH;31/08/2008;29/11/2008
1036595;589132;MD;NOR;PCH;23/08/2008;03/09/2008
1036799;589255;MD;NOR;REN;21/08/2008;01/09/2008
1036964;589377;MD;NOR;PCH;05/09/2008;05/09/2008
1036965;589377;MD;NOR;PCH;14/09/2008;12/12/2008
1036966;589377;DI;;VAC;06/09/2008;13/09/2008
1037051;589445;MD;ABN;PCH;16/09/2008;16/09/2008
1037052;589445;DI;;NPA;14/09/2008;15/09/2008
1037053;589445;MD;NOR;PCH;03/09/2008;13/09/2008
1037054;589445;MD;NOR;PCH;17/09/2008;03/12/2008
1037067;589453;MD;NOR;PCH;03/09/2008;02/12/2008
1037397;589616;MD;NOR;PCH;19/08/2008;08/11/2008
1037398;589616;MD;NOR;PCH;20/07/2008;01/08/2008
1037399;589616;MD;ABN;PCH;05/08/2008;05/08/2008
1037400;589616;DI;;NPA;02/08/2008;04/08/2008
1037401;589616;MD;NOR;PCH;06/08/2008;06/08/2008
1037402;589616;DI;;VAC;07/08/2008;18/08/2008
1037659;589807;MD;NOR;;29/07/2008;25/10/2008
1037660;589808;MD;NOR;ACH;29/07/2008;06/08/2008
1038047;590039;MD;NOR;;23/08/2008;21/11/2008
1038185;590128;MD;NOR;;12/09/2008;23/09/2008
1038242;590159;DI;;NPA;23/09/2008;25/09/2008
1038243;590159;MD;NOR;;11/09/2008;22/09/2008
1038244;590159;MD;NOR;;27/09/2008;13/12/2008
1038245;590159;MD;ABN;;26/09/2008;26/09/2008
1038568;59039;MD;NOR;;11/09/2008;11/09/2009
1038579;59040;MD;NOR;;14/08/2007;10/09/2008
1038670;590473;MD;NOR;;13/05/2008;26/05/2008
1038918;590670;MD;NOR;;13/05/2008;26/05/2008
1039110;59083;MD;NOR;;01/09/2007;29/09/2007
1040851;592346;MD;NOR;PCH;07/12/2008;09/06/2009
1040946;592409;MD;NOR;;07/09/2008;06/12/2008
1041300;592660;MD;ABN;;01/01/2009;01/01/2009
1041301;592660;DI;;NPA;28/12/2008;30/12/2008
1041302;592660;MD;ABN;;31/12/2008;31/12/2008
1041303;592660;MD;NOR;;16/12/2008;27/12/2008
1041304;592660;MD;NOR;;02/01/2009;19/06/2009
1041484;592807;MD;NOR;;09/09/2008;08/12/2008
1041673;592951;MD;NOR;;09/09/2008;08/12/2008
1041745;593008;MD;NOR;;12/12/2008;13/06/2009
1042085;593305;MD;NOR;;28/06/2008;28/07/2008
1042148;593357;MD;NOR;;28/06/2008;28/07/2008
1042183;593388;MD;NOR;;28/06/2008;28/07/2008
1042223;593413;MD;NOR;PCH;01/07/2008;16/07/2008
1042224;593413;MD;NOR;;28/06/2008;30/06/2008
1042225;593413;DR;NOR;VAC;17/07/2008;28/07/2008
1042233;593417;MD;NOR;PCH;01/07/2008;28/07/2008
1042234;593417;MD;NOR;;28/06/2008;30/06/2008
1042239;593420;MD;NOR;PCH;01/07/2008;28/07/2008
1042240;593420;MD;NOR;;28/06/2008;30/06/2008
1042535;593559;MD;NOR;PCH;01/07/2008;03/07/2008
1042536;593559;MD;NOR;ACH;04/07/2008;28/07/2008
1042537;593559;MD;NOR;;28/06/2008;30/06/2008
1042589;593580;MD;NOR;PCH;01/07/2008;04/07/2008
1042590;593580;MD;NOR;PCH;19/07/2008;11/08/2008
1042591;593580;MD;NOR;;28/06/2008;30/06/2008
1042592;593580;DI;;VAC;05/07/2008;18/07/2008
1043600;594025;MD;NOR;;03/07/2008;01/08/2008
1043649;594068;MD;NOR;;05/07/2008;04/08/2008
1043851;594234;MD;NOR;;28/06/2008;28/07/2008
1043892;594269;MD;NOR;;28/06/2008;28/07/2008
1044106;594449;MD;NOR;;24/09/2008;23/12/2008
1044150;594474;MD;NOR;PCH;01/07/2008;28/07/2008
1044151;594474;MD;NOR;;28/06/2008;30/06/2008
1044520;594703;MD;NOR;PCH;05/07/2008;04/08/2008
1044727;594793;MD;NOR;PCH;01/07/2008;29/07/2008
1044728;594793;MD;NOR;;29/06/2008;30/06/2008
1045048;594945;MD;NOR;PCH;01/07/2008;28/07/2008
1045049;594945;MD;NOR;;28/06/2008;30/06/2008
1045440;595240;MD;NOR;;19/07/2008;12/08/2008
1045441;595240;MD;NOR;;28/06/2008;03/07/2008
1045442;595240;DI;;VAC;04/07/2008;18/07/2008
1045595;595348;MD;NOR;;01/06/2008;03/06/2009
1045950;595591;MD;NOR;;06/07/2008;05/08/2008
1046253;595758;MD;NOR;REN;17/06/2008;17/06/2008
1046254;595758;MD;NOR;;02/06/2008;14/06/2008
1046255;595759;MD;NOR;PCH;01/07/2008;15/07/2008
1046256;595759;MD;NOR;REN;18/06/2008;30/06/2008
1046570;596021;MD;NOR;;02/06/2008;14/06/2008
1048068;597352;MD;NOR;PCH;14/09/2008;13/12/2008
1048075;597359;MD;NOR;PCH;14/09/2008;13/12/2008
1048088;597367;MD;NOR;PCH;31/08/2008;01/12/2008
1048172;597432;MD;NOR;;31/08/2008;29/11/2008
1048284;597523;MD;NOR;REN;20/05/2008;18/08/2008
1048285;597524;MD;NOR;REN;19/08/2008;29/08/2008
1049024;597988;MD;NOR;;17/09/2008;16/12/2008
1049270;598158;MD;NOR;PCH;02/07/2008;31/07/2008
1049375;598230;MD;NOR;PCH;03/07/2008;01/08/2008
1049523;598316;MD;NOR;PCH;01/07/2008;30/08/2008
1049524;598316;MD;NOR;;30/05/2008;30/06/2008
1049525;598317;MD;NOR;PCH;31/08/2008;27/09/2008
1049980;598609;MD;NOR;REN;25/11/2008;05/12/2008
1050169;598772;MD;NOR;;20/09/2008;19/12/2008
1050210;598802;MD;NOR;;20/09/2008;19/12/2008
1050243;598827;MD;NOR;;20/12/2008;22/06/2009
1050314;598879;MD;NOR;;20/12/2008;23/06/2009
1050651;599106;MD;NOR;;21/09/2008;20/12/2008
1050671;599125;MD;NOR;;21/09/2008;20/12/2008
1050672;599126;MD;NOR;;07/09/2008;06/12/2008
1050683;599136;MD;NOR;;21/12/2008;23/06/2009
1050720;599165;MD;NOR;;21/09/2008;20/12/2008
1050726;599170;MD;NOR;;21/09/2008;20/12/2008
1050889;599287;MD;NOR;REN;10/08/2008;09/02/2009
1050929;59930;MD;NOR;;01/01/2008;30/12/2008
1050939;59931;MD;NOR;;02/01/2007;31/12/2007
1051078;599398;MD;NOR;;31/05/2008;08/06/2009
1051499;599688;MD;NOR;;23/12/2008;24/06/2009
1051561;599729;MD;NOR;;25/09/2008;24/12/2008
1051571;599737;MD;NOR;;23/09/2008;22/12/2008
1051833;599944;MD;NOR;PCH;25/09/2008;24/12/2008
1051939;600029;MD;NOR;;24/09/2008;23/12/2008
1052223;60020;MD;NOR;;01/01/2008;30/12/2008
1052249;60021;MD;NOR;;02/01/2007;31/12/2007
1052336;600255;MD;NOR;;21/06/2008;23/03/2009
1052337;600255;MD;NOR;;29/03/2009;27/06/2009
1052338;600255;DI;;VAC;24/03/2009;28/03/2009
1052664;600455;MD;NOR;;30/05/2008;26/07/2008
1052665;600455;MD;ABN;;29/05/2008;29/05/2008
1052666;600456;MD;ABN;REN;30/07/2008;30/07/2008
1052667;600456;MD;ABN;REN;31/07/2008;31/07/2008
1052668;600456;MD;NOR;REN;01/08/2008;30/07/2009
1053046;600649;MD;NOR;ACH;27/09/2008;27/12/2008
1053599;600940;MD;NOR;;28/09/2008;03/01/2009
1054127;601214;MD;NOR;;03/06/2008;30/05/2009
1054128;601214;MD;ABN;;31/05/2008;02/06/2008
1054197;60126;DI;;NPA;07/12/2007;07/12/2007
1054198;60126;MD;ABN;;08/12/2007;10/12/2007
1054199;60126;MD;NOR;;25/11/2007;06/12/2007
1054200;60126;MD;NOR;;11/12/2007;25/02/2008
1054216;60127;MD;NOR;;25/08/2007;24/11/2007
1054227;60128;MD;NOR;;25/05/2007;24/08/2007
1054237;601289;MD;NOR;;01/01/2009;02/07/2009
1054238;60129;MD;NOR;;26/02/2007;24/05/2007
1054249;60130;MD;NOR;;25/11/2006;24/02/2007
1054491;601479;MD;NOR;;31/12/2008;01/07/2009
1055185;602050;MD;NOR;;31/12/2008;01/07/2009
1055341;602183;MD;NOR;;31/12/2008;01/07/2009
1055353;602194;MD;NOR;;31/12/2008;02/07/2009
1055367;602205;MD;NOR;;31/12/2008;01/07/2009
1055409;602241;MD;NOR;;31/12/2008;01/07/2009
1055476;602295;MD;NOR;;31/12/2008;01/07/2009
1055580;602365;MD;NOR;;31/12/2008;02/07/2009
1055766;602528;MD;NOR;;31/12/2008;01/07/2009
1055854;602602;MD;NOR;;31/12/2008;01/07/2009
1056150;602860;MD;NOR;;01/01/2009;02/07/2009
1056250;602940;MD;NOR;;31/12/2008;01/07/2009
1056256;602947;MD;NOR;;31/12/2008;01/07/2009
1056552;603191;MD;NOR;;31/12/2008;01/07/2009
1056565;603203;MD;NOR;;31/12/2008;01/07/2009
1056623;603250;MD;NOR;;31/12/2008;01/07/2009
1056729;603342;MD;NOR;;31/12/2008;01/07/2009
1056750;60336;MD;NOR;;04/11/2007;03/05/2008
1056761;60337;MD;NOR;;06/09/2007;03/11/2007
1056838;603428;MD;NOR;;31/12/2008;01/07/2009
1056898;603480;MD;NOR;;03/01/2009;14/01/2009
1056899;603480;MD;NOR;;24/01/2009;11/07/2009
1056900;603480;DI;;NPA;15/01/2009;22/01/2009
1056901;603480;MD;ABN;;23/01/2009;23/01/2009
1057080;603616;MD;NOR;;30/09/2008;30/12/2008
1057225;603743;MD;NOR;;30/09/2008;30/12/2008
1057239;603757;MD;NOR;ACH;30/09/2008;30/12/2008
1057283;603795;MD;NOR;;30/09/2008;30/12/2008
1057327;603832;MD;NOR;;01/10/2008;31/12/2008
1057361;603861;MD;NOR;;02/10/2008;02/01/2009
1057423;603911;MD;NOR;;30/09/2008;30/12/2008
1057426;603914;MD;NOR;;30/09/2008;30/12/2008
1057481;603962;MD;NOR;;30/09/2008;30/12/2008
1057485;603966;MD;NOR;;30/09/2008;30/12/2008
1057546;604010;MD;NOR;;30/09/2008;30/12/2008
1057554;604019;MD;NOR;;30/09/2008;30/12/2008
1057691;604130;MD;NOR;;30/09/2008;30/12/2008
1057800;604228;MD;NOR;;30/09/2008;30/12/2008
